link,price,rooms,area_m2,land_area_sot,floor,has_document,address,temirli,qaz,su,isiq,avtodayanacaq,telefon,internet,pvc_pencere,balkon,kabel_tv,lift,kombi,metbex_mebeli,temirsiz,merkezi_qizdirici_sistem,kondisioner,esyali,hovuz,duzelme
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-park-yasamal-2-2,46000,2,48.59,,16,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-park-yasamal-2-1,53000,2,48.67,,9,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-mida-yasayis-kompleksi-9,167000,2,60,,1,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-nizami-rayonu-qara-qara-prospekti-ulduz-mtk,265000,3,110,,10,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-nizami-rayonu-cemsid-naxcivanski-neftciler,247000,4,100,,2,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-xetai-metrosu-65,186500,2,65,,11,Yes,"Bakı, Xətai, metro Xətai",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-mida-yasayis-kompleksi-9,209000,3,88,,2,No,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-park-yasamal-2-1,78200,3,82.72,,14,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-park-yasamal-2,67000,2,72.56,,5,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-sovxoz-3,60000,2,35,1,1,No,"Bakı, Xəzər, Binə qəs.",Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-28-may-25,280000,2,66,,2,Yes,"Bakı, Nəsimi, metro 28 May",Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes
https://arenda.az/satilir-4-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-xetai-rayonu-natiq-eliyev-kucesi-3,310000,4,100,,2,Yes,"Bakı, Xətai, metro Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-sabuncu-rayonu-bakixanov-qes-baki-seheri-sabuncu-rayonu-1,299000,3,103,,10,Yes,"Bakı, Sabunçu, Bakıxanov qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nesimi-rayonu-genclik-metrosu-baki-seheri-nesimi-rayonu-1,240000,3,75,,5,Yes,"Bakı, Nəsimi, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-28-may-metrosu-baki-seheri-nerimanov-rayonu-2,233000,2,66,,3,No,"Bakı, Nərimanov, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-baki-seheri-nesimi-rayonu-teze-bazarin-yani,450000,2,80,,13,Yes,"Bakı, Nəsimi, metro 28 May",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-20-yanvar-kucesi-18,132000,2,55,,5,Yes,"Bakı, Nəsimi, metro Memar Əcəmi",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-baki-seheri-nerimanov-rayonu-17,390000,3,114,,10,Yes,"Bakı, Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-6-otaqli-bag-evi-tovuz-tovuz-rayonu-eyyublu-kendi,200000,6,,20,2,Yes,Tovuz,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-25,270000,2,66.3,,9,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-11,500000,4,148,,16,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-baki-seheri-suraxani-rayonu-qaracuxur-qesebesi-3,50000,2,100,1,1,Yes,"Bakı, Suraxanı, Qaraçuxur qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-bag-evi-xezer-rayonu-suvelan-xezer-rayonu-suvelan,250000,5,,6,2,Yes,"Bakı, Xəzər, Şüvəlan",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-neftciler-metrosu-baki-seheri-nizami-rayonu-19,225000,3,68,,3,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-suraxani-rayonu-yeni-gunesli-v-massivi-7,108000,2,48,,5,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-baki-seheri-nizami-rayonu-13,155000,3,75,,5,Yes,"Bakı, Nizami, metro Xalqlar dostluğu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-sabuncu-rayonu-yeni-ramana-baki-seheri-sabuncu-rayonu-1,90000,3,120,2.5,1,Yes,"Bakı, Sabunçu, Yeni Ramana",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-baki-seheri-bineqedi-rayonu,470000,5,206,,6,Yes,"Bakı, Binəqədi, metro Azadlıq",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-baki-seheri-nerimanov-rayonu-8,266000,2,75,,10,Yes,"Bakı, Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-ozbekistan-kucesi-7-263,307000,3,105,,8,Yes,"Bakı, Nizami, metro Qara Qarayev",Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-nizami-metrosu-baki-seheri-yasamal-rayonu-5,440000,4,203,,9,Yes,"Bakı, Yasamal, metro Nizami",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-8-ci-kilometr-baki-seher-nizami-rayonu,363000,3,142,,8,No,"Bakı, Nizami, 8-ci kilometr",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-baki-seheri-nesimi-rayonu,230000,3,85,,2,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-baki-seheri-yasamal-rayonu-27,255000,3,127.5,,11,Yes,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-baki-seheri-merdekan,385000,4,,5,1,Yes,"Bakı, Xəzər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yeni-yasamal-qes-baki-seheri-yeni-yasamal,189000,3,65,,10,Yes,"Bakı, Yasamal, Yeni Yasamal qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-24,269000,2,75,,2,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-sabuncu-rayonu-bilgeh-qes-baki-seheri-sabuncu-rayonu,1300000,5,500,51,3,Yes,"Bakı, Sabunçu, Bilgəh qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-6-otaqli-heyet-evi-villa-xezer-rayonu-merdekan-baki-seheri-xezer-rayonu-1,800000,6,350,13,2,Yes,"Bakı, Xəzər, Mərdəkan",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-293,155000,5,179,1.5,3,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-baki-seheri-yasamal-rayonu-30,245000,3,106,,18,No,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-baki-sehernerimanov-rayonui,375000,3,136,,7,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-baki-seheri-yasamal-rayonu-3,595000,4,170,,9,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-85,76000,4,54,,4,Yes,"Bakı, Abşeron, Masazır",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-1722,75000,3,47,,9,Yes,"Bakı, Abşeron, Masazır",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-xalqlar-dostlugu-metrosu-8-ci-kilometr-baki-seheri-nizami-rayonu-2,345000,3,137.5,,10,Yes,"Bakı, Nizami, 8-ci kilometr, metro Xalqlar dostluğu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2827,72500,2,38,,4,Yes,"Bakı, Abşeron, Masazır",Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-baki-seheri-nerimanov-rayonu-9,200000,2,59,,8,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-baki-seher-yasamal-rayonu,220000,3,102,,3,Yes,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nesimi-rayonu-memar-ecemi-metrosu-baki-seheri-nesimi-rayonu-3,180000,3,65,,3,Yes,"Bakı, Nəsimi, metro Memar Əcəmi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-baki-seheri-nizami-rayonu-20,180000,2,64.7,,17,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-6-ci-mikrorayon-rayonu-sumqayit-seheri-6-mikrorayon,146720,2,91.7,,11,No,"Sumqayıt, 6-ci mikrorayon",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seher-nerimanov-rayonu,388000,3,131.6,,16,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-yasamal-rayonu-nizami-metrosu-baki-seheri-yasamal-rayonu-3,275000,3,80,,2,Yes,"Bakı, Yasamal, metro Nizami",No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-nerimanov-rayonu-genclik-metrosu-baki-seheri-nerimanov-rayonu-3,260000,4,110,,8,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-genclik-metrosu-baki-seheri-nerimanov-rayonu-8,210000,2,60,,6,Yes,"Bakı, Nərimanov, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-sebail-rayonu-sahil-metrosu-baki-seheri-sebail-rayonu,245000,3,121.5,,17,Yes,"Bakı, Səbail, metro Sahil",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-baki-seheri-nizami-rayonu-39,230000,3,90,,6,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-baki-seheri-nesimi-rayonu-1,710000,5,220,,12,No,"Bakı, Nəsimi, metro Gənclik",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-21,176000,2,47,,6,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-baki-seheri-nizami-rayonu-38,315000,3,140,,6,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-baki-seheri-yasamal-rayonu-7,355000,3,106,,4,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-baki-seheri-yasamal-rayonu-28,397000,3,141,,7,Yes,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-10,250000,2,62,,1,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-yeni-yasamal-qes-baki-seheri-yasamal-rayonu-1,248000,4,123,,15,No,"Bakı, Yasamal, Yeni Yasamal qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-baki-seheri-yasamal-rayonu-8,425000,3,135,,4,No,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-dernegul-metrosu-baki-seheri-bineqedi-rayonu-yuxa-restoranin-ustu,200000,2,74,,13,Yes,"Bakı, Binəqədi, metro Dərnəgül",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-baki-seheri-xetai-rayonu-75,299000,3,102,,16,Yes,"Bakı, Xətai, metro Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-10,350000,4,103,,2,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-yasamal-rayonu-baki-seheri-yasamal-rayonu-5,415000,4,174,,13,Yes,"Bakı, Yasamal",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-10,270000,3,90,,3,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-38,71970,3,83,,2,Yes,"Bakı, Yasamal, Yasamal qəs.",Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-27,325000,3,159.8,,13,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-7-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-1,900000,7,324,,18,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-baki-seheri-nesimi-rayonu-2,238000,2,71.5,,5,Yes,"Bakı, Nəsimi, metro 8 Noyabr",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-memar-ecemi-metrosu-baki-seheri-nesimi-rayonu-13,199000,3,64,,1,No,"Bakı, Nəsimi, metro Memar Əcəmi",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-nerimanov-eliyar-eliyev-kucesi-seven-star-yasayis-kompleksi,195000,2,58,,7,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-baki-seheri-nerimanov-rayonu-23,220000,2,54,,8,No,"Bakı, Nərimanov, metro Nəriman Nərimanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-baki-seheri-yasamal-rayonu-29,215000,3,108.2,,7,Yes,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-mida-yasayis-kompleksi-10,169000,2,62,,5,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-rayonu-musteqillik-kucesi-mida-yasayis-kompleksi-11,195000,3,85,,7,Yes,"Bakı, Yasamal, metro Elmlər akademiyası",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-baki-seheri-nizami-rayonu-40,260000,3,96.9,,9,Yes,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-6-otaqli-bag-evi-abseron-rayonu-baki-seheri-abseron-rayonu,320000,6,,12,2,Yes,"Bakı, Abşeron",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nesimi-rayonu-nizami-metrosu-s-vurgun,390000,3,130,,10,Yes,"Bakı, Nəsimi, metro Nizami",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-577,90000,4,110,1.2,2,Yes,Xırdalan,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-suraxani-rayonu-qaracuxur-qes-baki-s-suraxani-r,179000,2,70,,8,Yes,"Bakı, Suraxanı, Qaraçuxur qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-bineqedi-rayonu-7-ci-mikrorayon-abay-kunanbayev-4,249000,3,85,,16,Yes,"Bakı, Binəqədi, 7-ci mikrorayon",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-28-may-metrosu-qarabag-kuc-6,280000,2,78,,8,Yes,"Bakı, Nəsimi, metro 28 May",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-aaaf-parkda-24,85000,2,61,,9,No,Xırdalan,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-149,130000,5,200,3,2,Yes,"Bakı, Xəzər, Binə qəs.",Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-ceyhun-selimov-kuc-2,370000,4,172,,9,Yes,"Bakı, Nəsimi, metro 8 Noyabr",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
https://arenda.az/satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-74,25000,1,30,1.2,1,No,"Bakı, Xəzər, Binə qəs.",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-73,21000,1,25,1,1,No,"Bakı, Xəzər, Binə qəs.",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-289,33000,2,50,1.2,1,No,"Bakı, Xəzər, Binə qəs.",Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-288,47000,2,50,1.2,1,No,"Bakı, Xəzər, Binə qəs.",Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
